$ paste ~/ista.a.txt ~/ista.b.txt | awk '{ print $1, $2, $4}'

extremista	ˌestɾemˈistɐ	ˌestɾemˈistɐ
fabulista	fˌabulˈistɐ	fˌabulˈistɐ
fadista	fˌadʒˈistɐ	fˌadʒˈistɐ
falangista	fˌalɐ̃nʒˈistɐ	fˌalɐ̃nʒˈistɐ
fantasista	fˌɐ̃ntazˈistɐ	fˌɐ̃ntazˈistɐ
farmacologista	fˌaɾmakˌoloʒˈistɐ	fˌaɾmakˌoloʒˈistɐ
farrista	fˌaxˈistɐ	fˌaxˈistɐ
farsista	fˌaɾsˈistɐ	fˌaɾsˈistɐ
fascista	fˌasˈistɐ	fˌasˈistɐ
fatalista	fˌatalˈistɐ	fˌatalˈistɐ
fazendista	fˌazeɪndʒˈistɐ	fˌazeɪndʒˈistɐ
federalista	fˌedeɾalˈistɐ	fˌedeɾalˈistɐ
feiticista	fˌeɪtʃisˈistɐ	fˌeɪtʃisˈistɐ
feminista	fˌeminˈistɐ	fˌeminˈistɐ
fetichista	fˌetʃiʃˈistɐ	fˌetʃiʃˈistɐ
feudalista	fˌeʊdalˈistɐ	fˌeʊdalˈistɐ
ficcionista	fˌiksjonˈistɐ	fˌiksjonˈistɐ
figurinista	fˌiɡuɾinˈistɐ	fˌiɡuɾinˈistɐ
figurista	fˌiɡuɾˈistɐ	fˌiɡuɾˈistɐ
filatelista	fˌilatelˈistɐ	fˌilatelˈistɐ
filigranista	fˌiliɡɾɐnˈistɐ	fˌiliɡɾɐnˈistɐ
finalista	fˌinalˈistɐ	fˌinalˈistɐ
financista	fˌinɐ̃nsˈistɐ	fˌinɐ̃nsˈistɐ
fisicista	fˌizisˈistɐ	fˌizisˈistɐ
fisiologista	fˌiziˌoloʒˈistɐ	fˌiziˌoloʒˈistɐ
fisionomista	fˌizjonomˈistɐ	fˌizjonomˈistɐ
flautista	flˌaʊtʃˈistɐ	flˌaʊtʃˈistɐ
florista	flˌoɾˈistɐ	flˌoɾˈistɐ
foguista	fˌoɡˈistɐ	fˌoɡˈistɐ
folclorista	fˌowkloɾˈistɐ	fˌowkloɾˈistɐ
folhetinista	fˌoʎetʃinˈistɐ	fˌoʎetʃinˈistɐ
fomentista	fˌomeɪntʃˈistɐ	fˌomeɪntʃˈistɐ
fontista	fˌõntʃˈistɐ	fˌõntʃˈistɐ
formalista	fˌoɾmalˈistɐ	fˌoɾmalˈistɐ
formista	fˌoɾmˈistɐ	fˌoɾmˈistɐ
formulista	fˌoɾmulˈistɐ	fˌoɾmulˈistɐ
fossilista	fˌosilˈistɐ	fˌosilˈistɐ
fragmentista	fɾˌaɡmeɪntʃˈistɐ	fɾˌaɡmeɪntʃˈistɐ
francesista	fɾˌɐ̃nsezˈistɐ	fɾˌɐ̃nsezˈistɐ
franquista	fɾˌɐ̃ŋkˈistɐ	fɾˌɐ̃ŋkˈistɐ
frentista	fɾˌeɪntʃˈistɐ	fɾˌeɪntʃˈistɐ
fundamentalista	fˌũndɐmˌeɪntalˈistɐ	fˌũndɐmˌeɪntalˈistɐ
fundista	fˌũndʒˈistɐ	fˌũndʒˈistɐ
futebolista	fˌutebolˈistɐ	fˌutebolˈistɐ
futurista	fˌutuɾˈistɐ	fˌutuɾˈistɐ
futurologista	fˌutuɾˌoloʒˈistɐ	fˌutuɾˌoloʒˈistɐ
galerista	ɡˌaleɾˈistɐ	ɡˌaleɾˈistɐ
garagista	ɡˌaɾaʒˈistɐ	ɡˌaɾaʒˈistɐ
gazetista	ɡˌazetʃˈistɐ	ɡˌazetʃˈistɐ
genealogista	ʒˌeneˌaloʒˈistɐ	ʒˌeneˌaloʒˈistɐ
generalista	ʒˌeneɾalˈistɐ	ʒˌeneɾalˈistɐ
geneticista	ʒˌenetʃisˈistɐ	ʒˌenetʃisˈistɐ
germanista	ʒˌeɾmɐnˈistɐ	ʒˌeɾmɐnˈistɐ
ginecologista	ʒˌinekˌoloʒˈistɐ	ʒˌinekˌoloʒˈistɐ
golfista	ɡˌowfˈistɐ	ɡˌowfˈistɐ
golpista	ɡˌowpˈistɐ	ɡˌowpˈistɐ
governista	ɡˌoveɾnˈistɐ	ɡˌoveɾnˈistɐ
gradualista	ɡɾˌadualˈistɐ	ɡɾˌadualˈistɐ
gramatista	ɡɾˌɐmatʃˈistɐ	ɡɾˌɐmatʃˈistɐ
grevista	ɡɾˌevˈistɐ	ɡɾˌevˈistɐ
grossista	ɡɾˌosˈistɐ	ɡɾˌosˈistɐ
guionista	ɡjˌonˈistɐ	ɡjˌonˈistɐ
guitarrista	ɡˌitaxˈistɐ	ɡˌitaxˈistɐ
guterrista	ɡˌutexˈistɐ	ɡˌutexˈistɐ
halterofilista	ˌaʊteɾˌofilˈistɐ	ˌaʊteɾˌofilˈistɐ
handebolista	ˌɐ̃ndebolˈistɐ	hˌendʒɪbɔlˈistɐ
harmonista	ˌaɾmonˈistɐ	ˌaɾmonˈistɐ
harpista	ˌaɾpˈistɐ	ˌaɾpˈistɐ
hedonista	ˌedonˈistɐ	ˌedonˈistɐ
helenista	ˌelenˈistɐ	ˌelenˈistɐ
higienista	ˌiʒienˈistɐ	ˌiʒienˈistɐ
hipnotista	ˌipnotʃˈistɐ	ˌipnotʃˈistɐ
hispanista	ˌispɐnˈistɐ	ˌispɐnˈistɐ
histologista	ˌistoloʒˈistɐ	ˌistoloʒˈistɐ
humanista	ˌumɐnˈistɐ	ˌumɐnˈistɐ
humorista	ˌumoɾˈistɐ	ˌumoɾˈistɐ
iberista	ˌibeɾˈistɐ	ˌibeɾˈistɐ
idealista	ˌidealˈistɐ	ˌidealˈistɐ
ignorantista	ˌiɡnoɾɐ̃ntʃˈistɐ	ˌiɡnoɾɐ̃ntʃˈistɐ
igualitarista	ˌiɡwalˌitaɾˈistɐ	ˌiɡwalˌitaɾˈistɐ
iluminista	ˌiluminˈistɐ	ˌiluminˈistɐ
ilusionista	ˌiluzjonˈistɐ	ˌiluzjonˈistɐ
imanentista	ˌimɐneɪntʃˈistɐ	ˌimɐneɪntʃˈistɐ
imaterialista	ˌimatˌeɾialˈistɐ	ˌimatˌeɾialˈistɐ
imediatista	ˌimedʒˌiatʃˈistɐ	ˌimedʒˌiatʃˈistɐ
imobilista	ˌimobilˈistɐ	ˌimobilˈistɐ
imoralista	ˌimoɾalˈistɐ	ˌimoɾalˈistɐ
imperialista	ˌĩmpeɾˌialˈistɐ	ˌĩmpeɾˌialˈistɐ
impressionista	ˌĩmpɾesjonˈistɐ	ˌĩmpɾesjonˈistɐ
imprevista	ˌĩmpɾevˈistɐ	ˌĩmpɾevˈistɐ
inconformista	ˌĩŋkõnfoɾmˈistɐ	ˌĩŋkõnfoɾmˈistɐ
independentista	ˌĩndepˌeɪndeɪntʃˈistɐ	ˌĩndepˌeɪndeɪntʃˈistɐ
indianista	ˌĩndʒiɐnˈistɐ	ˌĩndʒiɐnˈistɐ
indiferentista	ˌĩndʒifˌeɾeɪntʃˈistɐ	ˌĩndʒifˌeɾeɪntʃˈistɐ
individualista	ˌĩndʒivˌidualˈistɐ	ˌĩndʒivˌidualˈistɐ
industrialista	ˌĩndustɾˌialˈistɐ	ˌĩndustɾˌialˈistɐ
inexista	ˌinezˈistɐ	ˌinezˈistɐ
infantista	ˌĩnfɐ̃ntʃˈistɐ	ˌĩnfɐ̃ntʃˈistɐ
inflacionista	ˌĩnflasjonˈistɐ	ˌĩnflasjonˈistɐ
insista	ˌĩnsˈistɐ	ˌĩnsˈistɐ
instrumentista	ˌĩnstɾumeɪntʃˈistɐ	ˌĩnstɾumeɪntʃˈistɐ
integralista	ˌĩnteɡɾalˈistɐ	ˌĩnteɡɾalˈistɐ
integrista	ˌĩnteɡɾˈistɐ	ˌĩnteɡɾˈistɐ
intelectualista	ˌĩntelˌektualˈistɐ	ˌĩntelˌektualˈistɐ
internacionalista	ˌĩnteɾnˌasjonalˈistɐ	ˌĩnteɾnˌasjonalˈistɐ
intervencionista	ˌĩnteɾvˌeɪnsjonˈistɐ	ˌĩnteɾvˌeɪnsjonˈistɐ
intimista	ˌĩntʃimˈistɐ	ˌĩntʃimˈistɐ
intriguista	ˌĩntɾiɡˈistɐ	ˌĩntɾiɡˈistɐ
intuicionista	ˌĩntuɪsjonˈistɐ	ˌĩntuɪsjonˈistɐ
invista	ˌĩnvˈistɐ	ˌĩnvˈistɐ
ironista	ˌiɾonˈistɐ	aɪɾonˈistɐ
irracionalista	ˌixasjˌonalˈistɐ	ˌixasjˌonalˈistɐ
irrealista	ˌixealˈistɐ	ˌixealˈistɐ
islamista	ˌizlɐmˈistɐ	ˌizlɐmˈistɐ
isolacionista	ˌizolˌasjonˈistɐ	ˌizolˌasjonˈistɐ
jazzista	ʒˌazˈistɐ	dʒˌɪɛsˈistɐ
jornalista	ʒˌoɾnalˈistɐ	ʒˌoɾnalˈistɐ
jurista	ʒˌuɾˈistɐ	ʒˌuɾˈistɐ
laboratorista	lˌaboɾˌatoɾˈistɐ	lˌaboɾˌatoɾˈistɐ
latinista	lˌatʃinˈistɐ	lˌatʃinˈistɐ
lealista	lˌealˈistɐ	lˌealˈistɐ
lecionista	lˌesjonˈistɐ	lˌesjonˈistɐ
legalista	lˌeɡalˈistɐ	lˌeɡalˈistɐ
legista	lˌeʒˈistɐ	lɛɡˈistɐ
legitimista	lˌeʒitʃimˈistɐ	lˌeʒitʃimˈistɐ
legumista	lˌeɡumˈistɐ	lˌeɡumˈistɐ
Leninista	lˌeninˈistɐ	leninˈistɐ
letrista	lˌetɾˈistɐ	lˌetɾˈistɐ
liberalista	lˌibeɾalˈistɐ	lˌibeɾalˈistɐ
libertista	lˌibeɾtʃˈistɐ	lˌibeɾtʃˈistɐ
libretista	lˌibɾetʃˈistɐ	lˌibɾetʃˈistɐ
licorista	lˌikoɾˈistɐ	lˌikoɾˈistɐ
linguista	lˌĩŋɡwˈistɐ	lˌĩŋɡwˈistɐ
lingüista	lˌĩŋɡuˈistɐ	lˌĩŋɡuˈistɐ
linotipista	lˌinotʃipˈistɐ	lˌinotʃipˈistɐ
lobista	lˌobˈistɐ	lɔbˈistɐ
lojista	lˌoʒˈistɐ	lˌoʒˈistɐ
lusitanista	lˌuzitɐnˈistɐ	lˌuzitɐnˈistɐ
machista	mˌaʃˈistɐ	mˌaʃˈistɐ
malabarista	mˌalabaɾˈistɐ	mˌalabaɾˈistɐ
maneirista	mˌɐneɪɾˈistɐ	mˌɐneɪɾˈistɐ
manobrista	mˌɐnobɾˈistɐ	mˌɐnobɾˈistɐ
manuelista	mˌɐnuelˈistɐ	mˌɐnuelˈistɐ
maoista	mˌaˈoɪstɐ	mˌaˈoɪstɐ
maquiavelista	mˌakiˌavelˈistɐ	mˌakiˌavelˈistɐ
maquinista	mˌakinˈistɐ	mˌakinˈistɐ
maratonista	mˌaɾatonˈistɐ	mˌaɾatonˈistɐ
Marcelista	mˌaɾselˈistɐ	mˌaɾselˈistɐ
marginalista	mˌaɾʒinalˈistɐ	mˌaɾʒinalˈistɐ
marista	mˌaɾˈistɐ	mˌaɾˈistɐ
marmorista	mˌaɾmoɾˈistɐ	mˌaɾmoɾˈistɐ
marxista	mˌaɾksˈistɐ	mˌaɾksˈistɐ
masoquista	mˌazokˈistɐ	mˌazokˈistɐ
massagista	mˌasaʒˈistɐ	mˌasaʒˈistɐ
materialista	mˌateɾˌialˈistɐ	mˌateɾˌialˈistɐ
mecanicista	mˌekɐnisˈistɐ	mˌekɐnisˈistɐ
medalhista	mˌedaʎˈistɐ	mˌedaʎˈistɐ
medievalista	mˌedʒiˌevalˈistɐ	mˌedʒiˌevalˈistɐ
melodista	mˌelodʒˈistɐ	mˌelodʒˈistɐ
memorialista	mˌemoɾˌialˈistɐ	mˌemoɾˌialˈistɐ
mensalista	mˌeɪnsalˈistɐ	mˌeɪnsalˈistɐ
mensuralista	mˌeɪnsuɾalˈistɐ	mˌeɪnsuɾalˈistɐ
mercantilista	mˌeɾkɐ̃ntʃilˈistɐ	mˌeɾkɐ̃ntʃilˈistɐ
meteorologista	mˌeteˌoɾoloʒˈistɐ	mˌeteˌoɾoloʒˈistɐ
metodista	mˌetodʒˈistɐ	mˌetodʒˈistɐ
metrologista	mˌetɾoloʒˈistɐ	mˌetɾoloʒˈistɐ
microbiologista	mˌikɾobˌioloʒˈistɐ	mˌikɾobˌioloʒˈistɐ
miguelista	mˌiɡelˈistɐ	mˌiɡelˈistɐ
milenarista	mˌilenaɾˈistɐ	mˌilenaɾˈistɐ
militarista	mˌilitaɾˈistɐ	mˌilitaɾˈistɐ
mineralogista	mˌineɾˌaloʒˈistɐ	mˌineɾˌaloʒˈistɐ
miniaturista	mˌiniˌatuɾˈistɐ	mˌiniˌatuɾˈistɐ
minimalista	mˌinimalˈistɐ	mˌinimalˈistɐ
ministerialista	mˌinistˌeɾialˈistɐ	mˌinistˌeɾialˈistɐ
miserávelista	mˌizeɾˈavelistɐ	mˌizeɾˈavelˈistɐ
mitologista	mˌitoloʒˈistɐ	mˌitoloʒˈistɐ
mobilista	mˌobilˈistɐ	mˌobilˈistɐ
modelista	mˌodelˈistɐ	mˌodelˈistɐ
modernista	mˌodeɾnˈistɐ	mˌodeɾnˈistɐ
modista	mˌodʒˈistɐ	mˌodʒˈistɐ
monarquista	mˌonaɾkˈistɐ	mˌonaɾkˈistɐ
monetarista	mˌonetaɾˈistɐ	mˌonetaɾˈistɐ
monista	mˌonˈistɐ	mˌonˈistɐ
monogramista	mˌonoɡɾɐmˈistɐ	mˌonoɡɾɐmˈistɐ
monopolista	mˌonopolˈistɐ	mˌonopolˈistɐ
montanhista	mˌõntɐ̃ɲˈistɐ	mˌõntɐ̃ɲˈistɐ
moralista	mˌoɾalˈistɐ	mˌoɾalˈistɐ
motociclista	mˌotosiklˈistɐ	mˌotosiklˈistɐ
motorista	mˌotoɾˈistɐ	mˌotoɾˈistɐ
municipalista	mˌunisˌipalˈistɐ	mˌunisˌipalˈistɐ
museologista	mˌuzeˌoloʒˈistɐ	mˌuzeˌoloʒˈistɐ
musicista	mˌuzisˈistɐ	mjuzikˈistɐ
musicologista	mˌuzikˌoloʒˈistɐ	mˌuzikˌoloʒˈistɐ
mutualista	mˌutualˈistɐ	mˌutualˈistɐ
nacionalista	nˌasjonalˈistɐ	nˌasjonalˈistɐ
naifista	nˌaɪfˈistɐ	nˌaɪfˈistɐ
namorista	nˌɐmoɾˈistɐ	nˌɐmoɾˈistɐ
narcisista	nˌaɾsizˈistɐ	nˌaɾsizˈistɐ
nativista	nˌatʃivˈistɐ	nˌatʃivˈistɐ
naturalista	nˌatuɾalˈistɐ	nˌatuɾalˈistɐ
naturista	nˌatuɾˈistɐ	nˌatuɾˈistɐ
navalhista	nˌavaʎˈistɐ	nˌavaʎˈistɐ
nazista	nˌazˈistɐ	nˌazˈistɐ
nefrologista	nˌefɾoloʒˈistɐ	nˌefɾoloʒˈistɐ
negativista	nˌeɡatʃivˈistɐ	nˌeɡatʃivˈistɐ
neocolonialista	nˌeokˌolonˌialˈistɐ	nˌeokˌolonˌialˈistɐ
neomarginalista	nˌeomˌaɾʒinalˈistɐ	nˌeomˌaɾʒinalˈistɐ
neonazista	nˌeonazˈistɐ	nˌeonazˈistɐ
neorrealista	nˌeoxˌealˈistɐ	nˌeoxˌealˈistɐ
neurologista	nˌeʊɾoloʒˈistɐ	nˌeʊɾoloʒˈistɐ
niilista	njˌilˈistɐ	njˌilˈistɐ
nominalista	nˌominalˈistɐ	nˌominalˈistɐ
normalista	nˌoɾmalˈistɐ	nˌoɾmalˈistɐ
nortista	nˌoɾtʃˈistɐ	nˌoɾtʃˈistɐ
noticiarista	nˌotʃisˌiaɾˈistɐ	nˌotʃisˌiaɾˈistɐ
novecentista	nˌoveseɪntʃˈistɐ	nˌoveseɪntʃˈistɐ
novelista	nˌovelˈistɐ	nˌovelˈistɐ
nudista	nˌudʒˈistɐ	nˌudʒˈistɐ
nutricionista	nˌutɾisjonˈistɐ	nˌutɾisjonˈistɐ
objetivista	ˌobʒetʃivˈistɐ	ˌobʒetʃivˈistɐ
obrigacionista	ˌobɾiɡˌasjonˈistɐ	ˌobɾiɡˌasjonˈistɐ
obscurantista	ˌobskuɾɐ̃ntʃˈistɐ	ˌobskuɾɐ̃ntʃˈistɐ
obstrucionista	ˌobstɾusjonˈistɐ	ˌobstɾusjonˈistɐ
ocasionalista	ˌokazjˌonalˈistɐ	ˌokazjˌonalˈistɐ
ocidentalista	ˌosidˌeɪntalˈistɐ	ˌosidˌeɪntalˈistɐ
oculista	ˌokulˈistɐ	ˌokulˈistɐ
ocultista	ˌokuwtʃˈistɐ	ˌokuwtʃˈistɐ
odontologista	ˌodõntˌoloʒˈistɐ	ˌodõntˌoloʒˈistɐ
oftalmologista	ˌoftaʊmˌoloʒˈistɐ	ˌoftaʊmˌoloʒˈistɐ
oitocentista	ˌoɪtoseɪntʃˈistɐ	ˌoɪtoseɪntʃˈistɐ
onanista	ˌonɐnˈistɐ	ˌonɐnˈistɐ
oncologista	ˌõŋkoloʒˈistɐ	ˌõŋkoloʒˈistɐ
oportunista	ˌopoɾtunˈistɐ	ˌopoɾtunˈistɐ
oposicionista	ˌopozˌisjonˈistɐ	ˌopozˌisjonˈistɐ
organicista	ˌoɾɡɐnisˈistɐ	ˌoɾɡɐnisˈistɐ
organista	ˌoɾɡɐnˈistɐ	ˌoɾɡɐnˈistɐ
orientalista	ˌoɾiˌeɪntalˈistɐ	ˌoɾiˌeɪntalˈistɐ
ornamentista	ˌoɾnɐmeɪntʃˈistɐ	ˌoɾnɐmeɪntʃˈistɐ
ornitologista	ˌoɾnitˌoloʒˈistɐ	ˌoɾnitˌoloʒˈistɐ
ortopedista	ˌoɾtopedʒˈistɐ	ˌoɾtopedʒˈistɐ
otimista	ˌotʃimˈistɐ	ˌotʃimˈistɐ
otorrinolaringologista	ˌotoxˌinolˌaɾĩŋɡˌoloʒˈistɐ	ˌotoxˌinolˌaɾĩŋɡˌoloʒˈistɐ
overloquista	ˌoveɾlokˈistɐ	ˌoveɾlokˈistɐ
pacifista	pˌasifˈistɐ	pˌasifˈistɐ
pagodista	pˌaɡodʒˈistɐ	pˌaɡodʒˈistɐ
paisagista	pˌaɪzaʒˈistɐ	pˌaɪzaʒˈistɐ
paleologista	pˌaleˌoloʒˈistɐ	pˌaleˌoloʒˈistɐ
paleontologista	pˌaleˌõntoloʒˈistɐ	pˌaleˌõntoloʒˈistɐ
paleozoologista	pˌaleˌozoˌoloʒˈistɐ	pˌaleˌozoˌoloʒˈistɐ
panfletista	pˌɐ̃nfletʃˈistɐ	pˌɐ̃nfletʃˈistɐ
pangermanista	pˌɐ̃nʒeɾmɐnˈistɐ	pˌɐ̃nʒeɾmɐnˈistɐ
panoramista	pˌɐnoɾɐmˈistɐ	pˌɐnoɾɐmˈistɐ
papelista	pˌapelˈistɐ	pˌapelˈistɐ
papista	pˌapˈistɐ	pˌapˈistɐ
paralelista	pˌaɾalelˈistɐ	pˌaɾalelˈistɐ
paraquedista	pˌaɾakedʒˈistɐ	pˌaɾakedʒˈistɐ
parcialista	pˌaɾsialˈistɐ	pˌaɾsialˈistɐ
paredista	pˌaɾedʒˈistɐ	pˌaɾedʒˈistɐ
parlamentarista	pˌaɾlɐmˌeɪntaɾˈistɐ	pˌaɾlɐmˌeɪntaɾˈistɐ
parodista	pˌaɾodʒˈistɐ	pˌaɾodʒˈistɐ
particularista	pˌaɾtʃikˌulaɾˈistɐ	pˌaɾtʃikˌulaɾˈistɐ
partidarista	pˌaɾtʃidaɾˈistɐ	pˌaɾtʃidaɾˈistɐ
partidista	pˌaɾtʃidʒˈistɐ	pˌaɾtʃidʒˈistɐ
passadista	pˌasadʒˈistɐ	pˌasadʒˈistɐ
passista	pˌasˈistɐ	pˌasˈistɐ
pastelista	pˌastelˈistɐ	pˌastelˈistɐ
paternalista	pˌateɾnalˈistɐ	pˌateɾnalˈistɐ
patologista	pˌatoloʒˈistɐ	pˌatoloʒˈistɐ
paulista	pˌaʊlˈistɐ	pˌaʊlˈistɐ
Paulista	pˌaʊlˈistɐ	pˌaʊlˈistɐ
pecuarista	pˌekuaɾˈistɐ	pˌekuaɾˈistɐ
pedagogista	pˌedaɡoʒˈistɐ	pˌedaɡoʒˈistɐ
pedrista	pˌedɾˈistɐ	pˌedɾˈistɐ
penhorista	pˌeɲoɾˈistɐ	pˌeɲoɾˈistɐ
pensionista	pˌeɪnsjonˈistɐ	pˌeɪnsjonˈistɐ
percussionista	pˌeɾkusjonˈistɐ	pˌeɾkusjonˈistɐ
perfeccionista	pˌeɾfeksjonˈistɐ	pˌeɾfeksjonˈistɐ
perfecionista	pˌeɾfesjonˈistɐ	pˌeɾfesjonˈistɐ
perfumista	pˌeɾfumˈistɐ	pˌeɾfumˈistɐ
persista	pˌeɾsˈistɐ	pˌeɾsˈistɐ
personalista	pˌeɾsonalˈistɐ	peɾsˌonalˈistɐ
pessimista	pˌesimˈistɐ	pˌesimˈistɐ
petista	pˌetʃˈistɐ	pɛtʃˈistɐ
piadista	pˌiadʒˈistɐ	pˌiadʒˈistɐ
pianista	pˌiɐnˈistɐ	pˌiɐnˈistɐ
pietista	pˌietʃˈistɐ	pˌietʃˈistɐ
plantonista	plˌɐ̃ntonˈistɐ	plˌɐ̃ntonˈistɐ
pluralista	plˌuɾalˈistɐ	plˌuɾalˈistɐ
pneumologista	pnˌeʊmoloʒˈistɐ	pnˌeʊmoloʒˈistɐ
polemista	pˌolemˈistɐ	pˌolemˈistɐ
pombalista	pˌõmbalˈistɐ	pˌõmbalˈistɐ
populista	pˌopulˈistɐ	pˌopulˈistɐ
portista	pˌoɾtʃˈistɐ	pˌoɾtʃˈistɐ
positivista	pˌozitʃivˈistɐ	pˌozitʃivˈistɐ
possibilista	pˌosibilˈistɐ	pˌosibilˈistɐ
pracista	pɾˌasˈistɐ	pɾˌasˈistɐ
pragmaticista	pɾˌaɡmatʃisˈistɐ	pɾˌaɡmatʃisˈistɐ
pragmatista	pɾˌaɡmatʃˈistɐ	pɾˌaɡmatʃˈistɐ
praxista	pɾˌaʃˈistɐ	pɾˌaʃˈistɐ
precavista	pɾˌekavˈistɐ	pɾˌekavˈistɐ
preciosista	pɾˌesiozˈistɐ	pɾˌesiozˈistɐ
preexista	pɾˌeezˈistɐ	pɾˌeezˈistɐ
presidencialista	pɾˌezidˌeɪnsialˈistɐ	pɾˌezidˌeɪnsialˈistɐ
prevista	pɾˌevˈistɐ	pɾˌevˈistɐ
primeiranista	pɾˌimeɪɾɐnˈistɐ	pɾˌimeɪɾɐnˈistɐ
primitivista	pɾˌimitʃivˈistɐ	pɾˌimitʃivˈistɐ
probabilista	pɾˌobabilˈistɐ	pɾˌobabilˈistɐ
progressista	pɾˌoɡɾesˈistɐ	pɾˌoɡɾesˈistɐ
projecionista	pɾˌoʒesjonˈistɐ	pɾˌoʒesjonˈistɐ
projetista	pɾˌoʒetʃˈistɐ	pɾˌoʒetʃˈistɐ
propagandista	pɾˌopaɡɐ̃ndʒˈistɐ	pɾˌopaɡɐ̃ndʒˈistɐ
prosista	pɾˌozˈistɐ	pɾozˈistɐ
protagonista	pɾˌotaɡonˈistɐ	pɾˌotaɡonˈistɐ
protecionista	pɾˌotesjonˈistɐ	pɾˌotesjonˈistɐ
protocolista	pɾˌotokolˈistɐ	pɾˌotokolˈistɐ
providencialista	pɾˌovidˌeɪnsialˈistɐ	pɾˌovidˌeɪnsialˈistɐ
psicanalista	psˌikɐnalˈistɐ	psˌikɐnalˈistɐ
psicologista	psˌikoloʒˈistɐ	psˌikoloʒˈistɐ
publicista	pˌublisˈistɐ	pˌublisˈistɐ
pugilista	pˌuʒilˈistɐ	pˌuʒilˈistɐ
punguista	pˌũŋɡˈistɐ	pˌũŋɡˈistɐ
purista	pˌuɾˈistɐ	pˌuɾˈistɐ
quartanista	kwˌaɾtɐnˈistɐ	kwˌaɾtɐnˈistɐ
quatrocentista	kwˌatɾoseɪntʃˈistɐ	kwˌatɾoseɪntʃˈistɐ
quedista	kˌedʒˈistɐ	kˌedʒˈistɐ
quietista	kˌietʃˈistɐ	kˌietʃˈistɐ
quimerista	kˌimeɾˈistɐ	kˌimeɾˈistɐ
quinhentista	kˌiɲeɪntʃˈistɐ	kˌiɲeɪntʃˈistɐ
quintanista	kˌĩntɐnˈistɐ	kˌĩntɐnˈistɐ
Quixotista	kˌiʃotʃˈistɐ	kˌiʃotʃˈistɐ
rabequista	xˌabekˈistɐ	xˌabekˈistɐ
racionalista	xˌasjonalˈistɐ	xˌasjonalˈistɐ
racista	xˌasˈistɐ	xˌasˈistɐ
radialista	xˌadʒialˈistɐ	xˌadʒialˈistɐ
radicalista	xˌadʒikalˈistɐ	xˌadʒikalˈistɐ
radiologista	xˌadʒiˌoloʒˈistɐ	xˌadʒiˌoloʒˈistɐ
rapsodista	xˌapsodʒˈistɐ	xˌapsodʒˈistɐ
realista	xˌealˈistɐ	xˌealˈistɐ
rearranjista	xˌeaxɐ̃nʒˈistɐ	xˌeaxɐ̃nʒˈistɐ
reavista	xˌeavˈistɐ	xˌeavˈistɐ
recadista	xˌekadʒˈistɐ	xˌekadʒˈistɐ
rececionista	xˌesesjonˈistɐ	xˌesesjonˈistɐ
recepcionista	xˌesepsjonˈistɐ	xˌesepsjonˈistɐ
reconquista	xˌekõŋkˈistɐ	xˌekõŋkˈistɐ
recordista	xˌekoɾdʒˈistɐ	xɛkoɾdʒˈistɐ
redentorista	xˌedeɪntoɾˈistɐ	xˌedeɪntoɾˈistɐ
reducionista	xˌedusjonˈistɐ	xˌedusjonˈistɐ
reformista	xˌefoɾmˈistɐ	xˌefoɾmˈistɐ
regalista	xˌeɡalˈistɐ	xˌeɡalˈistɐ
regionalista	xˌeʒjonalˈistɐ	xˌeʒjonalˈistɐ
regista	xˌeʒˈistɐ	xˌeʒˈistɐ
regressista	xˌeɡɾesˈistɐ	xˌeɡɾesˈistɐ
reinvista	xˌeĩnvˈistɐ	xˌeĩnvˈistɐ
relativista	xˌelatʃivˈistɐ	xˌelatʃivˈistɐ
relaxista	xˌelaʃˈistɐ	xˌelaʃˈistɐ
renascentista	xˌenaseɪntʃˈistɐ	xˌenaseɪntʃˈistɐ
repentista	xˌepeɪntʃˈistɐ	xˌepeɪntʃˈistɐ
reservista	xˌezeɾvˈistɐ	xˌezeɾvˈistɐ
resista	xˌezˈistɐ	xˌezˈistɐ
retalhista	xˌetaʎˈistɐ	xˌetaʎˈistɐ
retratista	xˌetɾatʃˈistɐ	xˌetɾatʃˈistɐ
reumatologista	xˌeʊmatˌoloʒˈistɐ	xˌeʊmatˌoloʒˈistɐ
revanchista	xˌevɐ̃nʃˈistɐ	xˌevɐ̃nʃˈistɐ
revisionista	xˌevizjonˈistɐ	xˌevizjonˈistɐ
revista	xˌevˈistɐ	xˌevˈistɐ
rigorista	xˌiɡoɾˈistɐ	xˌiɡoɾˈistɐ
ritualista	xˌitualˈistɐ	xˌitualˈistɐ
romancista	xˌomɐ̃nsˈistɐ	xˌomɐ̃nsˈistɐ
romanista	xˌomɐnˈistɐ	xˌomɐnˈistɐ
rondista	xˌõndʒˈistɐ	xˌõndʒˈistɐ
rotativista	xˌotatʃivˈistɐ	xˌotatʃivˈistɐ
roteirista	xˌoteɪɾˈistɐ	xˌoteɪɾˈistɐ
ruralista	xˌuɾalˈistɐ	xˌuɾalˈistɐ
sadista	sˌadʒˈistɐ	sˌadʒˈistɐ
Salazarista	sˌalazaɾˈistɐ	sˌalazaɾˈistɐ
salgueirista	sˌaʊɡeɪɾˈistɐ	sˌaʊɡeɪɾˈistɐ
salmista	sˌaʊmˈistɐ	sˌaʊmˈistɐ
sambista	sˌɐ̃mbˈistɐ	sˌɐ̃mbˈistɐ
