$ paste ~/anti.a.txt ~/anti.b.txt | awk '{ print $1, $2, $4}'

anti-higiénica	ɐ̃ntʃˈiʲˌiʒjˈɛnikɐ	ˌɐ̃ntʃiʲˌiʒjˈɛnikɐ
anti-higienicamente	ɐ̃ntʃˈiʲˌiʒiʲˌenikɐmˈeɪntʃɪ	ˌɐ̃ntʃiʲˌiʒiʲˌenikɐmˈeɪntʃɪ
anti-higiénicas	ɐ̃ntʃˈiʲˌiʒjˈɛnikɐs	ˌɐ̃ntʃiʲˌiʒjˈɛnikɐs
anti-higiénico	ɐ̃ntʃˈiʲˌiʒjˈɛnikʊ	ˌɐ̃ntʃiʲˌiʒjˈɛnikʊ
anti-higiénicos	ɐ̃ntʃˈiʲˌiʒjˈɛnikʊs	ˌɐ̃ntʃiʲˌiʒjˈɛnikʊs
anti-imperiais	ɐ̃ntʃˈiʲˌĩmpeɾiʲˈaɪs	ˌɐ̃ntʃiʲˌĩmpeɾiʲˈaɪs
anti-imperial	ɐ̃ntʃˈiʲˌĩmpeɾiʲˈaʊ	ˌɐ̃ntʃiʲˌĩmpeɾiʲˈaʊ
anti-imperialismo	ɐ̃ntʃˈiʲˌĩmpeɾˌiʲalˈizmʊ	ˌɐ̃ntʃiʲˌĩmpeɾˌiʲalˈizmʊ
anti-imperialismos	ɐ̃ntʃˈiʲˌĩmpeɾˌiʲalˈizmʊs	ˌɐ̃ntʃiʲˌĩmpeɾˌiʲalˈizmʊs
anti-imperialista	ɐ̃ntʃˈiʲˌĩmpeɾˌiʲalˈistɐ	ˌɐ̃ntʃiʲˌĩmpeɾˌiʲalˈistɐ
anti-imperialistas	ɐ̃ntʃˈiʲˌĩmpeɾˌiʲalˈistɐs	ˌɐ̃ntʃiʲˌĩmpeɾˌiʲalˈistɐs
anti-imperialmente	ɐ̃ntʃˈiʲˌĩmpeɾˌiʲaʊmˈeɪntʃɪ	ˌɐ̃ntʃiʲˌĩmpeɾˌiʲaʊmˈeɪntʃɪ
anti-islâmica	ɐ̃ntʃˈiʲˌizlˈɐ̃mikɐ	ˌɐ̃ntʃiʲˌizlˈɐ̃mikɐ
anti-islâmicas	ɐ̃ntʃˈiʲˌizlˈɐ̃mikɐs	ˌɐ̃ntʃiʲˌizlˈɐ̃mikɐs
anti-islâmico	ɐ̃ntʃˈiʲˌizlˈɐ̃mikʊ	ˌɐ̃ntʃiʲˌizlˈɐ̃mikʊ
anti-islâmicos	ɐ̃ntʃˈiʲˌizlˈɐ̃mikʊs	ˌɐ̃ntʃiʲˌizlˈɐ̃mikʊs
anti-israelita	ɐ̃ntʃˈiʲˌizxaelˈitɐ	ˌɐ̃ntʃiʲˌizxaelˈitɐ
anti-israelitas	ɐ̃ntʃˈiʲˌizxaelˈitɐs	ˌɐ̃ntʃiʲˌizxaelˈitɐs
antijurídico	ˌɐ̃ntʃiʒuɾˈidʒikʊ	ˌɐ̃ntʃiʒˌuɾˈidʒikʊ
antiletárgico	ˌɐ̃ntʃiletˈaɾʒikʊ	ˌɐ̃ntʃilˌetˈaɾʒikʊ
antilhana	ˌɐ̃ntʃiʎˈɐ̃nɐ	ˌɐ̃ntʃiʎˈɐ̃nɐ
antilhanas	ˌɐ̃ntʃiʎˈɐ̃nɐs	ˌɐ̃ntʃiʎˈɐ̃nɐs
antilhano	ˌɐ̃ntʃiʎˈɐ̃nʊ	ˌɐ̃ntʃiʎˈɐ̃nʊ
antilhanos	ˌɐ̃ntʃiʎˈɐ̃nʊs	ˌɐ̃ntʃiʎˈɐ̃nʊs
Antilhas	ˌɐ̃ntʃˈiʎɐs	ˌɐ̃ntʃˈiʎɐs
antiliberais	ˌɐ̃ntʃilˌibeɾˈaɪs	ˌɐ̃ntʃilˌibeɾˈaɪs
antiliberal	ˌɐ̃ntʃilˌibeɾˈaʊ	ˌɐ̃ntʃilˌibeɾˈaʊ
antiliberalidade	ˌɐ̃ntʃilˌibeɾˌalidˈadʒɪ	ˌɐ̃ntʃilˌibeɾˌalidˈadʒɪ
antiliberalidades	ˌɐ̃ntʃilˌibeɾˌalidˈadʒɪs	ˌɐ̃ntʃilˌibeɾˌalidˈadʒɪs
antiliberalismo	ˌɐ̃ntʃilˌibeɾalˈizmʊ	ˌɐ̃ntʃilˌibeɾalˈizmʊ
antiliberalismos	ˌɐ̃ntʃilˌibeɾalˈizmʊs	ˌɐ̃ntʃilˌibeɾalˈizmʊs
antiliberalista	ˌɐ̃ntʃilˌibeɾalˈistɐ	ˌɐ̃ntʃilˌibeɾalˈistɐ
antiliberalistas	ˌɐ̃ntʃilˌibeɾalˈistɐs	ˌɐ̃ntʃilˌibeɾalˈistɐs
antiliberalmente	ˌɐ̃ntʃilˌibeɾaʊmˈeɪntʃɪ	ˌɐ̃ntʃilˌibeɾaʊmˈeɪntʃɪ
antilogaritmo	ˌɐ̃ntʃilˌoɡaɾˈitmʊ	ˌɐ̃ntʃilˌoɡaɾˈitmʊ
antilogismo	ˌɐ̃ntʃiloʒˈizmʊ	ˌɐ̃ntʃiloʒˈizmʊ
antilogismos	ˌɐ̃ntʃiloʒˈizmʊs	ˌɐ̃ntʃilˌoʒˈizmʊs
antimaçónica	ˌɐ̃ntʃimasˈɔnikɐ	ˌɐ̃ntʃimˌasˈɔnikɐ
antimaçónicas	ˌɐ̃ntʃimasˈɔnikɐs	ˌɐ̃ntʃimˌasˈɔnikɐs
antimaçónico	ˌɐ̃ntʃimasˈɔnikʊ	ˌɐ̃ntʃimˌasˈɔnikʊ
antimaçónicos	ˌɐ̃ntʃimasˈɔnikʊs	ˌɐ̃ntʃimˌasˈɔnikʊs
antimagnético	ˌɐ̃ntʃimaɡnˈɛtʃikʊ	ˌɐ̃ntʃimˌaɡnˈɛtʃikʊ
antimatéria	ˌɐ̃ntʃimatˈɛɾjɐ	ˌɐ̃ntʃimˌatˈɛɾjɐ
antimatério	ˌɐ̃ntʃimatˈɛɾjʊ	ˌɐ̃ntʃimˌatˈɛɾjʊ
antimatérios	ˌɐ̃ntʃimatˈɛɾjʊs	ˌɐ̃ntʃimˌatˈɛɾjʊs
antimelancólica	ˌɐ̃ntʃimˌelɐ̃ŋkˈɔlikɐ	ˌɐ̃ntʃimˌelɐ̃ŋkˈɔlikɐ
antimelancólicas	ˌɐ̃ntʃimˌelɐ̃ŋkˈɔlikɐs	ˌɐ̃ntʃimˌelɐ̃ŋkˈɔlikɐs
antimelancólico	ˌɐ̃ntʃimˌelɐ̃ŋkˈɔlikʊ	ˌɐ̃ntʃimˌelɐ̃ŋkˈɔlikʊ
antimelancólicos	ˌɐ̃ntʃimˌelɐ̃ŋkˈɔlikʊs	ˌɐ̃ntʃimˌelɐ̃ŋkˈɔlikʊs
antimelódico	ˌɐ̃ntʃimelˈɔdʒikʊ	ˌɐ̃ntʃimˌelˈɔdʒikʊ
antimelódicos	ˌɐ̃ntʃimelˈɔdʒikʊs	ˌɐ̃ntʃimˌelˈɔdʒikʊs
antimetátese	ˌɐ̃ntʃimetˈatezɪ	ˌɐ̃ntʃimˌetˈatezɪ
antimilitar	ˌɐ̃ntʃimˌilitˈaɾ	ˌɐ̃ntʃimˌilitˈaɾ
antimilitarismo	ˌɐ̃ntʃimˌilitaɾˈizmʊ	ˌɐ̃ntʃimˌilitaɾˈizmʊ
antimilitarismos	ˌɐ̃ntʃimˌilitaɾˈizmʊs	ˌɐ̃ntʃimˌilitaɾˈizmʊs
antimilitarista	ˌɐ̃ntʃimˌilitaɾˈistɐ	ˌɐ̃ntʃimˌilitaɾˈistɐ
antimonárquica	ˌɐ̃ntʃimonˈaɾkikɐ	ˌɐ̃ntʃimˌonˈaɾkikɐ
antimonárquicas	ˌɐ̃ntʃimonˈaɾkikɐs	ˌɐ̃ntʃimˌonˈaɾkikɐs
antimonárquico	ˌɐ̃ntʃimonˈaɾkikʊ	ˌɐ̃ntʃimˌonˈaɾkikʊ
antimonárquicos	ˌɐ̃ntʃimonˈaɾkikʊs	ˌɐ̃ntʃimˌonˈaɾkikʊs
antimónico	ˌɐ̃ntʃimˈɔnikʊ	ˌɐ̃ntʃimˈɔnikʊ
antimónio	ˌɐ̃ntʃimˈɔnjʊ	ˌɐ̃ntʃimˈɔnjʊ
antimônio	ˌɐ̃ntʃimˈonjʊ	ˌɐ̃ntʃimˈonjʊ
antimonióxido	ˌɐ̃ntʃimˌoniʲˈɔksidʊ	ˌɐ̃ntʃimˌoniʲˈɔksidʊ
antimoral	ˌɐ̃ntʃimoɾˈaʊ	ˌɐ̃ntʃimoɾˈaʊ
antinacional	ˌɐ̃ntʃinˌasjonˈaʊ	ˌɐ̃ntʃinˌasjonˈaʊ
antinarcótico	ˌɐ̃ntʃinaɾkˈɔtʃikʊ	ˌɐ̃ntʃinˌaɾkˈɔtʃikʊ
antinatural	ˌɐ̃ntʃinˌatuɾˈaʊ	ˌɐ̃ntʃinˌatuɾˈaʊ
antinazi	ˌɐ̃ntʃinazˈi	ˌɐ̃ntʃinazˈi
antinazis	ˌɐ̃ntʃinazˈis	ˌɐ̃ntʃinazˈis
antinazismo	ˌɐ̃ntʃinazˈizmʊ	ˌɐ̃ntʃinazˈizmʊ
antinazismos	ˌɐ̃ntʃinazˈizmʊs	ˌɐ̃ntʃinˌazˈizmʊs
antinazista	ˌɐ̃ntʃinazˈistɐ	ˌɐ̃ntʃinazˈistɐ
antinazistas	ˌɐ̃ntʃinazˈistɐs	ˌɐ̃ntʃinˌazˈistɐs
antineutrão	ˌɐ̃ntʃinˌeutɾˈɐ̃ʊ̃	ˌɐ̃ntʃinˌeutɾˈɐ̃ʊ̃
antineutrões	ˌɐ̃ntʃinˌeutɾˈõɪ̃s	ˌɐ̃ntʃinˌeutɾˈõɪ̃s
antinevrálgico	ˌɐ̃ntʃinevɾˈaʊʒikʊ	ˌɐ̃ntʃinˌevɾˈaʊʒikʊ
antinevrótico	ˌɐ̃ntʃinevɾˈɔtʃikʊ	ˌɐ̃ntʃinˌevɾˈɔtʃikʊ
antinódoa	ˌɐ̃ntʃinˈɔdoɐ	ˌɐ̃ntʃinˈɔdoɐ
antinomia	ˌɐ̃ntʃinomˈiʲɐ	ˌɐ̃ntʃinˌomˈiʲɐ
antinomias	ˌɐ̃ntʃinomˈiʲɐs	ˌɐ̃ntʃinˌomˈiʲɐs
antinómica	ˌɐ̃ntʃinˈɔmikɐ	ˌɐ̃ntʃinˈɔmikɐ
antinômica	ˌɐ̃ntʃinˈomikɐ	ˌɐ̃ntʃinˈomikɐ
antinómicas	ˌɐ̃ntʃinˈɔmikɐs	ˌɐ̃ntʃinˈɔmikɐs
antinômicas	ˌɐ̃ntʃinˈomikɐs	ˌɐ̃ntʃinˈomikɐs
antinómico	ˌɐ̃ntʃinˈɔmikʊ	ˌɐ̃ntʃinˈɔmikʊ
antinômico	ˌɐ̃ntʃinˈomikʊ	ˌɐ̃ntʃinˈomikʊ
antinómicos	ˌɐ̃ntʃinˈɔmikʊs	ˌɐ̃ntʃinˈɔmikʊs
antinômicos	ˌɐ̃ntʃinˈomikʊs	ˌɐ̃ntʃinˈomikʊs
antinomismo	ˌɐ̃ntʃinomˈizmʊ	ˌɐ̃ntʃinomˈizmʊ
antinomismos	ˌɐ̃ntʃinomˈizmʊs	ˌɐ̃ntʃinˌomˈizmʊs
antinuclear	ˌɐ̃ntʃinˌukleˈaɾ	ˌɐ̃ntʃinˌukleˈaɾ
antinucleares	ˌɐ̃ntʃinˌukleˈaɾɪs	ˌɐ̃ntʃinˌukleˈaɾɪs
antinupcial	ˌɐ̃ntʃinˌupsiʲˈaʊ	ˌɐ̃ntʃinˌupsiʲˈaʊ
antiobstipante	ˌɐ̃ntʃiʲˌobstʃipˈɐ̃ntʃɪ	ˌɐ̃ntʃiʲˌobstʃipˈɐ̃ntʃɪ
Antioquia	ˌɐ̃ntʃiʲokˈiʲɐ	ˌɐ̃ntʃiʲˌokˈiʲɐ
antioxidante	ˌɐ̃ntʃiʲˌoksidˈɐ̃ntʃɪ	ˌɐ̃ntʃiʲˌoksidˈɐ̃ntʃɪ
antioxidantes	ˌɐ̃ntʃiʲˌoksidˈɐ̃ntʃɪs	ˌɐ̃ntʃiʲˌoksidˈɐ̃ntʃɪs
antipapa	ˌɐ̃ntʃipˈapɐ	ˌɐ̃ntʃipˈapɐ
antipapado	ˌɐ̃ntʃipapˈadʊ	ˌɐ̃ntʃipˌapˈadʊ
antipapas	ˌɐ̃ntʃipˈapɐs	ˌɐ̃ntʃipˈapɐs
antipapismo	ˌɐ̃ntʃipapˈizmʊ	ˌɐ̃ntʃipapˈizmʊ
antipapismos	ˌɐ̃ntʃipapˈizmʊs	ˌɐ̃ntʃipˌapˈizmʊs
antipapista	ˌɐ̃ntʃipapˈistɐ	ˌɐ̃ntʃipapˈistɐ
antipapistas	ˌɐ̃ntʃipapˈistɐs	ˌɐ̃ntʃipˌapˈistɐs
antiparalelas	ˌɐ̃ntʃipˌaɾalˈɛlɐs	ˌɐ̃ntʃipˌaɾalˈɛlɐs
antiparalelismo	ˌɐ̃ntʃipˌaɾalelˈizmʊ	ˌɐ̃ntʃipˌaɾalelˈizmʊ
antiparalelismos	ˌɐ̃ntʃipˌaɾalelˈizmʊs	ˌɐ̃ntʃipˌaɾalelˈizmʊs
antiparasita	ˌɐ̃ntʃipˌaɾazˈitɐ	ˌɐ̃ntʃipˌaɾazˈitɐ
antiparlamentarismo	ˌɐ̃ntʃipˌaɾlɐmˌeɪntaɾˈizmʊ	ˌɐ̃ntʃipˌaɾlɐmˌeɪntaɾˈizmʊ
antiparlamentarismos	ˌɐ̃ntʃipˌaɾlɐmˌeɪntaɾˈizmʊs	ˌɐ̃ntʃipˌaɾlɐmˌeɪntaɾˈizmʊs
antipartícula	ˌɐ̃ntʃipaɾtʃˈikulɐ	ˌɐ̃ntʃipˌaɾtʃˈikulɐ
antipatia	ˌɐ̃ntʃipatʃˈiʲɐ	ˌɐ̃ntʃipˌatʃˈiʲɐ
antipatias	ˌɐ̃ntʃipatʃˈiʲɐs	ˌɐ̃ntʃipˌatʃˈiʲɐs
antipática	ˌɐ̃ntʃipˈatʃikɐ	ˌɐ̃ntʃipˈatʃikɐ
antipáticas	ˌɐ̃ntʃipˈatʃikɐs	ˌɐ̃ntʃipˈatʃikɐs
antipático	ˌɐ̃ntʃipˈatʃikʊ	ˌɐ̃ntʃipˈatʃikʊ
antipáticos	ˌɐ̃ntʃipˈatʃikʊs	ˌɐ̃ntʃipˈatʃikʊs
antipatiza	ˌɐ̃ntʃipatʃˈizɐ	ˌɐ̃ntʃipˌatʃˈizɐ
antipatizá	ˌɐ̃ntʃipˌatʃizˈa	ˌɐ̃ntʃipˌatʃizˈa
antipatizada	ˌɐ̃ntʃipˌatʃizˈadɐ	ˌɐ̃ntʃipˌatʃizˈadɐ
antipatizadas	ˌɐ̃ntʃipˌatʃizˈadɐs	ˌɐ̃ntʃipˌatʃizˈadɐs
antipatizado	ˌɐ̃ntʃipˌatʃizˈadʊ	ˌɐ̃ntʃipˌatʃizˈadʊ
antipatizados	ˌɐ̃ntʃipˌatʃizˈadʊs	ˌɐ̃ntʃipˌatʃizˈadʊs
antipatizai	ˌɐ̃ntʃipˌatʃizˈaɪ	ˌɐ̃ntʃipˌatʃizˈaɪ
antipatizais	ˌɐ̃ntʃipˌatʃizˈaɪs	ˌɐ̃ntʃipˌatʃizˈaɪs
antipatizam	ˌɐ̃ntʃipatʃˈizɐ̃ʊ̃	ˌɐ̃ntʃipˌatʃˈizɐ̃ʊ̃
antipatizamo	ˌɐ̃ntʃipˌatʃizˈɐ̃mʊ	ˌɐ̃ntʃipˌatʃizˈɐ̃mʊ
antipatizamos	ˌɐ̃ntʃipˌatʃizˈɐ̃mʊs	ˌɐ̃ntʃipˌatʃizˈɐ̃mʊs
antipatizámos	ˌɐ̃ntʃipˌatʃizˈamʊs	ˌɐ̃ntʃipˌatʃizˈamʊs
antipatizando	ˌɐ̃ntʃipˌatʃizˈɐ̃ndʊ	ˌɐ̃ntʃipˌatʃizˈɐ̃ndʊ
antipatizar	ˌɐ̃ntʃipˌatʃizˈaɾ	ˌɐ̃ntʃipˌatʃizˈaɾ
antipatizara	ˌɐ̃ntʃipˌatʃizˈaɾɐ	ˌɐ̃ntʃipˌatʃizˈaɾɐ
antipatizará	ˌɐ̃ntʃipˌatʃizaɾˈa	ˌɐ̃ntʃipˌatʃizaɾˈa
antipatizaram	ˌɐ̃ntʃipˌatʃizˈaɾɐ̃ʊ̃	ˌɐ̃ntʃipˌatʃizˈaɾɐ̃ʊ̃
antipatizáramos	ˌɐ̃ntʃipˌatʃizˈaɾɐmʊs	ˌɐ̃ntʃipˌatʃizˈaɾɐmʊs
antipatizarão	ˌɐ̃ntʃipˌatʃizaɾˈɐ̃ʊ̃	ˌɐ̃ntʃipˌatʃizaɾˈɐ̃ʊ̃
antipatizaras	ˌɐ̃ntʃipˌatʃizˈaɾɐs	ˌɐ̃ntʃipˌatʃizˈaɾɐs
antipatizarás	ˌɐ̃ntʃipˌatʃizaɾˈas	ˌɐ̃ntʃipˌatʃizaɾˈas
antipatizardes	ˌɐ̃ntʃipˌatʃizˈaɾdʒɪs	ˌɐ̃ntʃipˌatʃizˈaɾdʒɪs
antipatizarei	ˌɐ̃ntʃipˌatʃizaɾˈeɪ	ˌɐ̃ntʃipˌatʃizaɾˈeɪ
antipatizareis	ˌɐ̃ntʃipˌatʃizaɾˈeɪs	ˌɐ̃ntʃipˌatʃizaɾˈeɪs
antipatizáreis	ˌɐ̃ntʃipˌatʃizˈaɾeɪs	ˌɐ̃ntʃipˌatʃizˈaɾeɪs
antipatizarem	ˌɐ̃ntʃipˌatʃizˈaɾeɪm	ˌɐ̃ntʃipˌatʃizˈaɾeɪm
antipatizaremo	ˌɐ̃ntʃipˌatʃizaɾˈemʊ	ˌɐ̃ntʃipˌatʃizaɾˈemʊ
antipatizaremos	ˌɐ̃ntʃipˌatʃizaɾˈemʊs	ˌɐ̃ntʃipˌatʃizaɾˈemʊs
antipatizares	ˌɐ̃ntʃipˌatʃizˈaɾɪs	ˌɐ̃ntʃipˌatʃizˈaɾɪs
antipatizaria	ˌɐ̃ntʃipˌatʃizaɾˈiʲɐ	ˌɐ̃ntʃipˌatʃizaɾˈiʲɐ
antipatizariam	ˌɐ̃ntʃipˌatʃizaɾˈiʲɐ̃ʊ̃	ˌɐ̃ntʃipˌatʃizaɾˈiʲɐ̃ʊ̃
antipatizaríamos	ˌɐ̃ntʃipˌatʃizaɾˈiʲɐmʊs	ˌɐ̃ntʃipˌatʃizaɾˈiʲɐmʊs
antipatizarias	ˌɐ̃ntʃipˌatʃizaɾˈiʲɐs	ˌɐ̃ntʃipˌatʃizaɾˈiʲɐs
antipatizaríeis	ˌɐ̃ntʃipˌatʃizaɾˈiʲeɪs	ˌɐ̃ntʃipˌatʃizaɾˈiʲeɪs
antipatizarmo	ˌɐ̃ntʃipˌatʃizˈaɾmʊ	ˌɐ̃ntʃipˌatʃizˈaɾmʊ
antipatizarmos	ˌɐ̃ntʃipˌatʃizˈaɾmʊs	ˌɐ̃ntʃipˌatʃizˈaɾmʊs
antipatizas	ˌɐ̃ntʃipatʃˈizɐs	ˌɐ̃ntʃipˌatʃˈizɐs
antipatizasse	ˌɐ̃ntʃipˌatʃizˈasɪ	ˌɐ̃ntʃipˌatʃizˈasɪ
antipatizásseis	ˌɐ̃ntʃipˌatʃizˈaseɪs	ˌɐ̃ntʃipˌatʃizˈaseɪs
antipatizassem	ˌɐ̃ntʃipˌatʃizˈaseɪm	ˌɐ̃ntʃipˌatʃizˈaseɪm
antipatizássemos	ˌɐ̃ntʃipˌatʃizˈasemʊs	ˌɐ̃ntʃipˌatʃizˈasemʊs
antipatizasses	ˌɐ̃ntʃipˌatʃizˈasɪs	ˌɐ̃ntʃipˌatʃizˈasɪs
antipatizaste	ˌɐ̃ntʃipˌatʃizˈastʃɪ	ˌɐ̃ntʃipˌatʃizˈastʃɪ
antipatizastes	ˌɐ̃ntʃipˌatʃizˈastʃɪs	ˌɐ̃ntʃipˌatʃizˈastʃɪs
antipatizava	ˌɐ̃ntʃipˌatʃizˈavɐ	ˌɐ̃ntʃipˌatʃizˈavɐ
antipatizavam	ˌɐ̃ntʃipˌatʃizˈavɐ̃ʊ̃	ˌɐ̃ntʃipˌatʃizˈavɐ̃ʊ̃
antipatizávamos	ˌɐ̃ntʃipˌatʃizˈavɐmʊs	ˌɐ̃ntʃipˌatʃizˈavɐmʊs
antipatizavas	ˌɐ̃ntʃipˌatʃizˈavɐs	ˌɐ̃ntʃipˌatʃizˈavɐs
antipatizáveis	ˌɐ̃ntʃipˌatʃizˈaveɪs	ˌɐ̃ntʃipˌatʃizˈaveɪs
antipatize	ˌɐ̃ntʃipatʃˈizɪ	ˌɐ̃ntʃipˌatʃˈizɪ
antipatizei	ˌɐ̃ntʃipˌatʃizˈeɪ	ˌɐ̃ntʃipˌatʃizˈeɪ
antipatizeis	ˌɐ̃ntʃipˌatʃizˈeɪs	ˌɐ̃ntʃipˌatʃizˈeɪs
antipatizem	ˌɐ̃ntʃipatʃˈizeɪm	ˌɐ̃ntʃipˌatʃˈizeɪm
antipatizemo	ˌɐ̃ntʃipˌatʃizˈemʊ	ˌɐ̃ntʃipˌatʃizˈemʊ
antipatizemos	ˌɐ̃ntʃipˌatʃizˈemʊs	ˌɐ̃ntʃipˌatʃizˈemʊs
antipatizes	ˌɐ̃ntʃipatʃˈizɪs	ˌɐ̃ntʃipˌatʃˈizɪs
antipatizo	ˌɐ̃ntʃipatʃˈizʊ	ˌɐ̃ntʃipˌatʃˈizʊ
antipatizou	ˌɐ̃ntʃipˌatʃizˈoʊ	ˌɐ̃ntʃipˌatʃizˈoʊ
antipatriota	ˌɐ̃ntʃipˌatɾiʲˈɔtɐ	ˌɐ̃ntʃipˌatɾiʲˈɔtɐ
antipatriotas	ˌɐ̃ntʃipˌatɾiʲˈɔtɐs	ˌɐ̃ntʃipˌatɾiʲˈɔtɐs
antipatriótico	ˌɐ̃ntʃipˌatɾiʲˈɔtʃikʊ	ˌɐ̃ntʃipˌatɾiʲˈɔtʃikʊ
antipatriotismo	ˌɐ̃ntʃipˌatɾiʲotʃˈizmʊ	ˌɐ̃ntʃipˌatɾiʲotʃˈizmʊ
antipatriotismos	ˌɐ̃ntʃipˌatɾiʲotʃˈizmʊs	ˌɐ̃ntʃipˌatɾiʲotʃˈizmʊs
antipedagógico	ˌɐ̃ntʃipˌedaɡˈɔʒikʊ	ˌɐ̃ntʃipˌedaɡˈɔʒikʊ
antiperiódico	ˌɐ̃ntʃipˌeɾiʲˈɔdʒikʊ	ˌɐ̃ntʃipˌeɾiʲˈɔdʒikʊ
antiperistáltico	ˌɐ̃ntʃipˌeɾistˈaʊtʃikʊ	ˌɐ̃ntʃipˌeɾistˈaʊtʃikʊ
antipessoais	ˌɐ̃ntʃipˌesoˈaɪs	ˌɐ̃ntʃipˌesoˈaɪs
antipessoal	ˌɐ̃ntʃipˌesoˈaʊ	ˌɐ̃ntʃipˌesoˈaʊ
antipessoalidade	ˌɐ̃ntʃipˌesoˌalidˈadʒɪ	ˌɐ̃ntʃipˌesoˌalidˈadʒɪ
antipessoalidades	ˌɐ̃ntʃipˌesoˌalidˈadʒɪs	ˌɐ̃ntʃipˌesoˌalidˈadʒɪs
antipessoalismo	ˌɐ̃ntʃipˌesoalˈizmʊ	ˌɐ̃ntʃipˌesoalˈizmʊ
antipessoalismos	ˌɐ̃ntʃipˌesoalˈizmʊs	ˌɐ̃ntʃipˌesoalˈizmʊs
antipessoalíssima	ˌɐ̃ntʃipˌesoalˈisimɐ	ˌɐ̃ntʃipˌesoalˈisimɐ
antipessoalíssimas	ˌɐ̃ntʃipˌesoalˈisimɐs	ˌɐ̃ntʃipˌesoalˈisimɐs
antipessoalíssimo	ˌɐ̃ntʃipˌesoalˈisimʊ	ˌɐ̃ntʃipˌesoalˈisimʊ
antipessoalíssimos	ˌɐ̃ntʃipˌesoalˈisimʊs	ˌɐ̃ntʃipˌesoalˈisimʊs
antipessoalmente	ˌɐ̃ntʃipˌesoaʊmˈeɪntʃɪ	ˌɐ̃ntʃipˌesoaʊmˈeɪntʃɪ
antipirética	ˌɐ̃ntʃipiɾˈɛtʃikɐ	ˌɐ̃ntʃipˌiɾˈɛtʃikɐ
antipiréticas	ˌɐ̃ntʃipiɾˈɛtʃikɐs	ˌɐ̃ntʃipˌiɾˈɛtʃikɐs
antipirético	ˌɐ̃ntʃipiɾˈɛtʃikʊ	ˌɐ̃ntʃipˌiɾˈɛtʃikʊ
antipiréticos	ˌɐ̃ntʃipiɾˈɛtʃikʊs	ˌɐ̃ntʃipˌiɾˈɛtʃikʊs
antiplaquetária	ˌɐ̃ntʃiplˌaketˈaɾjɐ	ˌɐ̃ntʃiplˌaketˈaɾjɐ
antiplaquetárias	ˌɐ̃ntʃiplˌaketˈaɾjɐs	ˌɐ̃ntʃiplˌaketˈaɾjɐs
antiplaquetário	ˌɐ̃ntʃiplˌaketˈaɾjʊ	ˌɐ̃ntʃiplˌaketˈaɾjʊ
antiplaquetários	ˌɐ̃ntʃiplˌaketˈaɾjʊs	ˌɐ̃ntʃiplˌaketˈaɾjʊs
antiplástico	ˌɐ̃ntʃiplˈastʃikʊ	ˌɐ̃ntʃiplˈastʃikʊ
antipódico	ˌɐ̃ntʃipˈɔdʒikʊ	ˌɐ̃ntʃipˈɔdʒikʊ
antipoético	ˌɐ̃ntʃipoˈɛtʃikʊ	ˌɐ̃ntʃipˌoˈɛtʃikʊ
antipolítica	ˌɐ̃ntʃipolˈitʃikɐ	ˌɐ̃ntʃipˌolˈitʃikɐ
antipolíticas	ˌɐ̃ntʃipolˈitʃikɐs	ˌɐ̃ntʃipˌolˈitʃikɐs
antipolítico	ˌɐ̃ntʃipolˈitʃikʊ	ˌɐ̃ntʃipˌolˈitʃikʊ
antipolíticos	ˌɐ̃ntʃipolˈitʃikʊs	ˌɐ̃ntʃipˌolˈitʃikʊs
antipopular	ˌɐ̃ntʃipˌopulˈaɾ	ˌɐ̃ntʃipˌopulˈaɾ
antiprotão	ˌɐ̃ntʃipɾotˈɐ̃ʊ̃	ˌɐ̃ntʃipɾotˈɐ̃ʊ̃
antiprotões	ˌɐ̃ntʃipɾotˈõɪ̃s	ˌɐ̃ntʃipɾotˈõɪ̃s
antiqua	ˌɐ̃ntʃˈikwɐ	ˌɐ̃ntʃˈikwɐ
antiquá	ˌɐ̃ntʃikwˈa	ˌɐ̃ntʃikwˈa
antiquada	ˌɐ̃ntʃikwˈadɐ	ˌɐ̃ntʃikwˈadɐ
antiquadas	ˌɐ̃ntʃikwˈadɐs	ˌɐ̃ntʃikwˈadɐs
antiquado	ˌɐ̃ntʃikwˈadʊ	ˌɐ̃ntʃikwˈadʊ
antiquados	ˌɐ̃ntʃikwˈadʊs	ˌɐ̃ntʃikwˈadʊs
antiquai	ˌɐ̃ntʃikwˈaɪ	ˌɐ̃ntʃikwˈaɪ
antiquais	ˌɐ̃ntʃikwˈaɪs	ˌɐ̃ntʃikwˈaɪs
antiquam	ˌɐ̃ntʃˈikwɐ̃ʊ̃	ˌɐ̃ntʃˈikwɐ̃ʊ̃
antiquamos	ˌɐ̃ntʃikwˈɐ̃mʊs	ˌɐ̃ntʃikwˈɐ̃mʊs
antiquámos	ˌɐ̃ntʃikwˈamʊs	ˌɐ̃ntʃikwˈamʊs
antiquando	ˌɐ̃ntʃikwˈɐ̃ndʊ	ˌɐ̃ntʃikwˈɐ̃ndʊ
antiquar	ˌɐ̃ntʃikwˈaɾ	ˌɐ̃ntʃikwˈaɾ
antiquara	ˌɐ̃ntʃikwˈaɾɐ	ˌɐ̃ntʃikwˈaɾɐ
