33375,0.0182,"fabricia"
34504,0.0188,"joselia"
36143,0.0197,"aurea"
36305,0.0198,"quiteria"
36908,0.0202,"adelia"
37465,0.0205,"inacio"
37816,0.0207,"elio"
38521,0.0210,"virginia"
38529,0.0210,"marcus"
38795,0.0212,"ivanete"
41175,0.0225,"olivia"
42018,0.0230,"amilton"
43883,0.0240,"kaique"
44950,0.0246,"victoria"
46774,0.0255,"gloria"
48361,0.0264,"clovis"
48510,0.0265,"noemia"
48510,0.0265,"noemia"
48672,0.0266,"nubia"
49020,0.0268,"ligia"
49183,0.0269,"glaucia"
50228,0.0274,"iris"
50559,0.0276,"vivian"
50564,0.0276,"paola"
50902,0.0278,"caique"
51334,0.0280,"nadia"
51734,0.0283,"emilia"
52144,0.0285,"maisa"
53441,0.0292,"romulo"
53441,0.0292,"romulo"
55090,0.0301,"jefferson"
56048,0.0306,"lucio"
56218,0.0307,"lazaro"
56236,0.0307,"maira"
56282,0.0307,"amelia"
56645,0.0309,"fabiola"
57086,0.0312,"raul"
57090,0.0312,"zelia"
58168,0.0318,"kaua"
58921,0.0322,"valquiria"
59261,0.0324,"heloisa"
59881,0.0327,"romario"
61116,0.0334,"jonatas"
61116,0.0334,"jonatas"
61116,0.0334,"jonatas"
61116,0.0334,"jonatas"
65710,0.0359,"alvaro"
67360,0.0368,"walter"
67615,0.0369,"catia"
67901,0.0371,"cassia"
68539,0.0374,"luisa"
71032,0.0388,"miriam"
71086,0.0388,"weslei"
72950,0.0398,"alison"
73915,0.0404,"eder"
74671,0.0408,"yuri"
74984,0.0410,"celio"
76362,0.0417,"denis"
77126,0.0421,"wellington"
78581,0.0429,"angelo"
78824,0.0431,"suelen"
78969,0.0431,"isaias"
79321,0.0433,"damiao"
85586,0.0467,"ines"
85677,0.0468,"caua"
87004,0.0475,"marilia"
88259,0.0482,"lidia"
89481,0.0489,"jenifer"
91762,0.0501,"josue"
95080,0.0519,"alisson"
96817,0.0529,"italo"
100541,0.0549,"otavio"
103401,0.0565,"cleber"
104122,0.0569,"conceicao"
104497,0.0571,"cecilia"
105128,0.0574,"nilton"
108658,0.0593,"cicera"
109075,0.0596,"lilian"
112589,0.0615,"nicolas"
112652,0.0615,"junior"
113640,0.0621,"raissa"
113702,0.0621,"ailton"
118934,0.0650,"cesar"
119827,0.0655,"veronica"
119827,0.0655,"veronica"
122274,0.0668,"adao"
123609,0.0675,"angelica"
125244,0.0684,"moises"
125368,0.0685,"wagner"
125935,0.0688,"milton"
126703,0.0692,"mirian"
130268,0.0712,"taina"
131361,0.0718,"lais"
131448,0.0718,"valter"
131941,0.0721,"cintia"
132598,0.0724,"vagner"
135152,0.0738,"maicon"
136409,0.0745,"livia"
137402,0.0751,"vania"
137525,0.0751,"helio"
138594,0.0757,"pamela"
141010,0.0770,"silvio"
147286,0.0804,"elisangela"
148127,0.0809,"everton"
157205,0.0859,"wesley"
163681,0.0894,"katia"
167879,0.0917,"fabricio"
169620,0.0926,"thais"
171342,0.0936,"barbara"
172608,0.0943,"tania"
176094,0.0962,"andrea"
184492,0.1008,"valeria"
184516,0.1008,"celia"
185738,0.1015,"andressa"
198083,0.1082,"fatima"
203930,0.1114,"monica"
203930,0.1114,"monica"
204496,0.1117,"silvia"
210831,0.1152,"janaina"
220521,0.1205,"luiza"
232056,0.1268,"erica"
233904,0.1278,"flavia"
235778,0.1288,"mauricio"
242154,0.1323,"victor"
248627,0.1358,"cicero"
253819,0.1386,"jeferson"
266642,0.1456,"igor"
266719,0.1457,"flavio"
269379,0.1471,"mario"
278796,0.1523,"angela"
287917,0.1573,"lucia"
292090,0.1595,"andreia"
293596,0.1604,"rogerio"
304822,0.1665,"vinicius"
310889,0.1698,"rosangela"
313947,0.1715,"debora"
335326,0.1832,"natalia"
336030,0.1835,"julio"
352031,0.1923,"claudio"
355219,0.1940,"sonia"
359494,0.1964,"claudia"
369004,0.2016,"vitoria"
404991,0.2212,"sergio"
418838,0.2288,"vanessa"
422903,0.2310,"vitor"
424428,0.2318,"diego"
431842,0.2359,"julia"
435628,0.2379,"leticia"
458284,0.2503,"jessica"
462505,0.2526,"sebastiao"
468046,0.2557,"marcio"
473250,0.2585,"anderson"
531065,0.2901,"patricia"
547965,0.2993,"fabio"
553706,0.3024,"marcia"
583808,0.3189,"andre"
592815,0.3238,"antonia"
592815,0.3238,"antonia"
935905,0.5112,"luis"
2576348,1.4072,"antonio"
2576348,1.4072,"antonio"
2984119,1.6300,"joao"
5754529,3.1432,"jose"
